radio,mcc,mnc,lac,cid,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,geometry,City,Region,location,d_nearest_road
GSM,624,2,65300,43,0,11.52122498,3.86100769,1000,1,1,1346432174,1346432174,0,POINT (11.521224975586 3.8610076904297),Yaounde,Centre,urban,0.002221374
GSM,624,2,65300,105,0,11.473846,3.830795,1135,4,1,1347805549,1379230607,0,POINT (11.473846 3.830795),Yaounde,Centre,urban,0.001885611
GSM,624,2,65300,7004,0,11.48551941,3.836288452,1000,1,1,1343572809,1343572809,0,POINT (11.48551940918 3.8362884521484),Yaounde,Centre,urban,0.001551942
GSM,624,2,65300,7052,0,11.4868927,3.84727478,1000,1,1,1355276619,1355276619,0,POINT (11.486892700195 3.8472747802734),Yaounde,Centre,urban,0.002439169
GSM,624,2,65300,7053,0,11.49513245,3.845901489,1000,1,1,1345648078,1345648078,0,POINT (11.495132446289 3.8459014892578),Yaounde,Centre,urban,0.000709572
GSM,624,2,65300,9003,0,11.492661,3.853867,1615,5,1,1352110633,1359358709,0,POINT (11.492661 3.853867),Yaounde,Centre,urban,0.01629113
GSM,624,2,65300,9521,0,11.492386,3.839722,1000,2,1,1346784778,1347021250,0,POINT (11.492386 3.839722),Yaounde,Centre,urban,0.005610533
GSM,624,2,65300,9523,0,11.52122498,3.858261108,1000,1,1,1345648681,1345648681,0,POINT (11.521224975586 3.8582611083984),Yaounde,Centre,urban,0.007837242
GSM,624,2,65300,9592,0,11.507034,3.850479,1189,3,1,1340896298,1346161985,0,POINT (11.507034 3.850479),Yaounde,Centre,urban,0.001216581
GSM,624,2,65300,9593,0,11.495819,3.846588,1000,2,1,1343772052,1350215396,0,POINT (11.495819 3.846588),Yaounde,Centre,urban,0.001055424
GSM,624,2,65300,9681,0,11.475906,3.815002,1000,2,1,1381870076,1419316424,0,POINT (11.475906 3.815002),Yaounde,Centre,urban,0.001383208
GSM,624,2,65300,9692,0,11.49375916,3.795089722,1000,1,1,1419438145,1419438145,0,POINT (11.493759155273 3.7950897216797),Yaounde,Centre,urban,0.001854157
GSM,624,2,65300,9713,0,11.485519,3.839035,1000,2,1,1356964998,1376771223,0,POINT (11.485519 3.839035),Yaounde,Centre,urban,0.002838872
GSM,624,2,65300,9921,0,11.496506,3.847961,1000,2,1,1345982299,1345982299,0,POINT (11.496506 3.847961),Yaounde,Centre,urban,0.0005767
GSM,624,2,65300,9923,0,11.496506,3.847961,1000,2,1,1345982299,1345982299,0,POINT (11.496506 3.847961),Yaounde,Centre,urban,0.001777288
GSM,624,2,65300,9951,0,11.484146,3.834229,1000,2,1,1344255092,1346765744,0,POINT (11.484146 3.834229),Yaounde,Centre,urban,0.003853947
GSM,624,2,65300,9952,0,11.483734,3.834778,1209,10,1,1341347152,1381919418,0,POINT (11.483734 3.834778),Yaounde,Centre,urban,0.006826497
GSM,624,2,65300,9953,0,11.48277283,3.834915161,1000,1,1,1343573411,1343573411,0,POINT (11.482772827148 3.8349151611328),Yaounde,Centre,urban,0.003702968
GSM,624,2,65300,17581,0,11.50337219,3.799209595,1000,1,1,1419438448,1419438448,0,POINT (11.503372192383 3.7992095947266),Yaounde,Centre,urban,0.003466856
GSM,624,2,65300,21041,0,11.49375916,3.834915161,1000,1,1,1409098420,1409098420,0,POINT (11.493759155273 3.8349151611328),Yaounde,Centre,urban,0.008435532
GSM,624,2,65300,21154,0,11.47453308,3.814315796,1000,1,1,1419343141,1419343141,0,POINT (11.474533081055 3.8143157958984),Yaounde,Centre,urban,0.007085354
GSM,624,2,65300,21238,0,11.48139954,3.822555542,1000,1,1,1428422952,1428422952,0,POINT (11.481399536133 3.8225555419922),Yaounde,Centre,urban,0.009763884
GSM,624,2,65300,21851,0,11.48963928,3.832168579,1000,1,1,1408798543,1408798543,0,POINT (11.489639282227 3.8321685791016),Yaounde,Centre,urban,0.009756624
GSM,624,2,65300,21859,0,11.47865295,3.841781616,1000,1,1,1409041561,1409041561,0,POINT (11.478652954102 3.8417816162109),Yaounde,Centre,urban,0.006905696
GSM,624,2,65300,36221,0,11.48826599,3.840408325,1000,1,1,1357215977,1357215977,0,POINT (11.488265991211 3.8404083251953),Yaounde,Centre,urban,0.007285992
GSM,624,2,65300,36222,0,11.49650574,3.840408325,1000,1,1,1338657226,1338657226,0,POINT (11.496505737305 3.8404083251953),Yaounde,Centre,urban,0.008065758
GSM,624,2,65300,36231,0,11.489639,3.854599,1187,3,1,1352782936,1356778154,0,POINT (11.489639 3.854599),Yaounde,Centre,urban,0.006361097
GSM,624,2,65300,36232,0,11.492386,3.849106,1181,3,1,1351521641,1356946802,0,POINT (11.492386 3.849106),Yaounde,Centre,urban,0.006988892
GSM,624,2,65300,36251,0,11.477509,3.833084,1000,6,1,1356953179,1359589470,0,POINT (11.477509 3.833083999999999),Yaounde,Centre,urban,0.005443704
GSM,624,2,65300,36463,0,11.494102,3.854828,1475,4,1,1352110395,1359358706,0,POINT (11.494102 3.854828),Yaounde,Centre,urban,0.005331968
GSM,624,2,65300,36521,0,11.517792,3.852768,1000,2,1,1351523144,1352124267,0,POINT (11.517792 3.852768),Yaounde,Centre,urban,0.002626457
GSM,624,2,65300,36523,0,11.49787903,3.844528198,1000,1,1,1339073103,1339073103,0,POINT (11.49787902832 3.8445281982422),Yaounde,Centre,urban,0.00463417
GSM,624,2,65300,36561,0,11.50062561,3.848648071,1000,1,1,1346161685,1346161685,0,POINT (11.500625610352 3.8486480712891),Yaounde,Centre,urban,5.76E-05
GSM,624,2,65300,37151,0,11.496506,3.853226,1171,3,1,1346002147,1356934568,0,POINT (11.496506 3.853226),Yaounde,Centre,urban,0.000307258
GSM,624,2,65300,37153,0,11.496506,3.853226,1171,3,1,1346001812,1356934568,0,POINT (11.496506 3.853226),Yaounde,Centre,urban,0.00035947
GSM,624,2,65300,37183,0,11.4868927,3.839035034,1000,1,1,1356933665,1356933665,0,POINT (11.486892700195 3.8390350341797),Yaounde,Centre,urban,0.003053137
GSM,624,2,65300,37461,0,11.50886536,3.855514526,1000,1,1,1343646239,1343646239,0,POINT (11.508865356445 3.8555145263672),Yaounde,Centre,urban,0.006562003
GSM,624,2,65299,32,0,11.51566,3.868236,2146,19,1,1338484877,1409014749,0,POINT (11.51566 3.868236),Yaounde,Centre,urban,0.002617856
GSM,624,2,65299,121,0,11.522324,3.861875,2805,95,1,1338020797,1419222072,0,POINT (11.522324 3.861875),Yaounde,Centre,urban,0.005196217
GSM,624,2,65299,122,0,11.521495,3.861053,2591,61,1,1337493398,1380902090,0,POINT (11.521495 3.861053),Yaounde,Centre,urban,0.002679813
GSM,624,2,65299,123,0,11.521829,3.861053,2560,91,1,1338573654,1419057466,0,POINT (11.521829 3.861053),Yaounde,Centre,urban,0.012628093
GSM,624,2,65299,151,0,11.500626,3.874512,1000,6,1,1346503400,1353494849,0,POINT (11.500626 3.874512),Yaounde,Centre,urban,0.004286198
GSM,624,2,65299,152,0,11.502609,3.871498,2241,36,1,1344594673,1360202578,0,POINT (11.502609 3.871498),Yaounde,Centre,urban,0.003332369
GSM,624,2,65299,153,0,11.50062561,3.874740601,1000,4,1,1344363420,1359352677,0,POINT (11.500625610352 3.8747406005859),Yaounde,Centre,urban,0.003855535
GSM,624,2,65299,186,0,11.531525,3.865128,1000,2,1,1344615566,1347447137,0,POINT (11.531525 3.865128),Yaounde,Centre,urban,0.0048991
GSM,624,2,65299,187,0,11.529465,3.871994,1000,3,1,1342431037,1357871471,0,POINT (11.529465 3.871994),Yaounde,Centre,urban,0.007163364
GSM,624,2,65299,191,0,11.520538,3.863983,1000,6,1,1341678553,1354022004,0,POINT (11.520538 3.863983),Yaounde,Centre,urban,0.0013291
GSM,624,2,65299,192,0,11.515045,3.865814,1000,2,1,1340896316,1348555266,0,POINT (11.515045 3.865814),Yaounde,Centre,urban,0.004144245
GSM,624,2,65299,193,0,11.517105,3.868561,1000,2,1,1338282222,1378014282,0,POINT (11.517105 3.868561),Yaounde,Centre,urban,0.006452811
GSM,624,2,65299,3041,0,11.514221,3.864304,1445,10,1,1344526709,1380792951,0,POINT (11.514221 3.864304),Yaounde,Centre,urban,0.007362646
GSM,624,2,65299,3042,0,11.515274,3.861237,1401,6,1,1353699265,1419336595,0,POINT (11.515274 3.861237),Yaounde,Centre,urban,0.004720875
GSM,624,2,65299,3043,0,11.509689,3.867599,1000,5,1,1337955579,1340096093,0,POINT (11.509689 3.867599),Yaounde,Centre,urban,0.005729596
GSM,624,2,65299,4216,0,11.51298523,3.885726929,1000,1,1,1349417819,1349417819,0,POINT (11.512985229492 3.8857269287109),Yaounde,Centre,urban,0.005940021
GSM,624,2,65299,4271,0,11.522598,3.87886,1000,2,1,1349083541,1349083541,0,POINT (11.522598 3.87886),Yaounde,Centre,urban,0.001918702
GSM,624,2,65299,4561,0,11.505203,3.879318,1000,3,1,1346264210,1349436618,0,POINT (11.505203 3.879318),Yaounde,Centre,urban,0.000125177
GSM,624,2,65299,4562,0,11.50383,3.881607,2106,9,1,1342442434,1358494299,0,POINT (11.50383 3.881607),Yaounde,Centre,urban,0.000613574
GSM,624,2,65299,4563,0,11.5019989,3.881607056,1000,1,1,1355140631,1355140631,0,POINT (11.501998901367 3.8816070556641),Yaounde,Centre,urban,0.000330683
GSM,624,2,65299,4691,0,11.52038,3.869987,1856,13,1,1337773805,1359090439,0,POINT (11.52038 3.869987),Yaounde,Centre,urban,0.001320666
GSM,624,2,65299,4692,0,11.519508,3.868217,1000,4,1,1344254803,1382694303,0,POINT (11.519508 3.868217),Yaounde,Centre,urban,0.0018704
GSM,624,2,65299,8505,0,11.5171051,3.871994019,1000,1,1,1347682160,1347682160,0,POINT (11.517105102539 3.8719940185547),Yaounde,Centre,urban,0.004488465
GSM,624,2,65299,8506,0,11.517509,3.868763,1565,17,1,1342264991,1419225853,0,POINT (11.517509 3.868763),Yaounde,Centre,urban,0.003079437
GSM,624,2,65299,8507,0,11.517497,3.867482,1356,21,1,1340897129,1419225248,0,POINT (11.517497 3.867482),Yaounde,Centre,urban,0.003440027
GSM,624,2,65299,9081,0,11.527595,3.864456,1927,47,1,1339000779,1382809247,0,POINT (11.527595 3.864456),Yaounde,Centre,urban,6.95E-05
GSM,624,2,65299,9082,0,11.527478,3.86577,2274,47,1,1339000526,1382410411,0,POINT (11.527478 3.86577),Yaounde,Centre,urban,0.001841618
GSM,624,2,65299,9083,0,11.527061,3.866158,1724,8,1,1341508315,1379420528,0,POINT (11.527061 3.866158),Yaounde,Centre,urban,7.82E-05
GSM,624,2,65299,9102,0,11.511993,3.874283,2403,54,1,1337442842,1359959957,0,POINT (11.511993 3.874283),Yaounde,Centre,urban,0.000879634
GSM,624,2,65299,9103,0,11.512573,3.875908,2184,20,1,1337793685,1357713779,0,POINT (11.512573 3.875908),Yaounde,Centre,urban,0.001198975
GSM,624,2,65299,9161,0,11.517105,3.871841,1000,9,1,1337695931,1359945997,0,POINT (11.517105 3.871841),Yaounde,Centre,urban,0.001322246
GSM,624,2,65299,9162,0,11.51619,3.868332,2037,6,1,1337674762,1349105209,0,POINT (11.51619 3.868332),Yaounde,Centre,urban,0.001063551
GSM,624,2,65299,9163,0,11.517792,3.868561,1019,4,1,1337765772,1343389224,0,POINT (11.517792 3.868561),Yaounde,Centre,urban,0.000830221
GSM,624,2,65299,9241,0,11.532211,3.859634,1000,3,1,1350844574,1353584477,0,POINT (11.532211 3.859634),Yaounde,Centre,urban,0.001267122
GSM,624,2,65299,9243,0,11.525345,3.858948,1376,2,1,1345149681,1345826318,0,POINT (11.525345 3.858948),Yaounde,Centre,urban,0.001154106
GSM,624,2,65299,9262,0,11.51298523,3.866500854,1000,1,1,1346415791,1346415791,0,POINT (11.512985229492 3.8665008544922),Yaounde,Centre,urban,0.000144489
GSM,624,2,65299,9263,0,11.510631,3.871013,1000,7,1,1344733681,1345532078,0,POINT (11.510631 3.871013),Yaounde,Centre,urban,0.001992725
GSM,624,2,65299,9581,0,11.519218,3.862592,2669,26,1,1341008457,1380527525,0,POINT (11.519218 3.862592),Yaounde,Centre,urban,0.001920482
GSM,624,2,65299,9583,0,11.516418,3.866501,1000,2,1,1342541149,1377741376,0,POINT (11.516418 3.866501),Yaounde,Centre,urban,0.003650981
GSM,624,2,65299,9601,0,11.517792,3.866844,1000,4,1,1340897288,1381886655,0,POINT (11.517792 3.866844),Yaounde,Centre,urban,0.001070209
GSM,624,2,65299,9602,0,11.515773,3.865377,3069,33,1,1338484877,1379794596,0,POINT (11.515773 3.865377),Yaounde,Centre,urban,0.000183277
GSM,624,2,65299,9603,0,11.516686,3.866431,3098,59,1,1340896964,1359950489,0,POINT (11.516686 3.866431),Yaounde,Centre,urban,0.002200278
GSM,624,2,65299,9871,0,11.524468,3.862147,2516,47,1,1337594919,1383043763,0,POINT (11.524468 3.862147),Yaounde,Centre,urban,0.000115998
GSM,624,2,65299,9872,0,11.524658,3.865814,1000,2,1,1344263973,1344595496,0,POINT (11.524658 3.865814),Yaounde,Centre,urban,0.00521752
GSM,624,2,65299,9873,0,11.522713,3.864098,1903,12,1,1338832577,1381973860,0,POINT (11.522713 3.864098),Yaounde,Centre,urban,0.005733804
GSM,624,2,65299,10101,0,11.511612,3.874741,1000,3,1,1341507590,1344921279,0,POINT (11.511612 3.874741),Yaounde,Centre,urban,0.001378139
GSM,624,2,65299,10103,0,11.504471,3.881882,2078,5,1,1341507407,1354713217,0,POINT (11.504471 3.881882),Yaounde,Centre,urban,0.002976114
GSM,624,2,65299,10111,0,11.501999,3.850937,1000,3,1,1340896351,1347020650,0,POINT (11.501999 3.850937),Yaounde,Centre,urban,0.001197715
GSM,624,2,65299,10132,0,11.50914,3.869797,1753,5,1,1341727644,1358227278,0,POINT (11.50914 3.869797),Yaounde,Centre,urban,0.000591434
GSM,624,2,65299,10133,0,11.50474548,3.87336731,1000,1,1,1353559440,1353559440,0,POINT (11.504745483398 3.8733673095703),Yaounde,Centre,urban,0.00033252
GSM,624,2,65299,10141,0,11.5322113,3.858261108,1000,1,1,1344695825,1344695825,0,POINT (11.532211303711 3.8582611083984),Yaounde,Centre,urban,0.000821627
GSM,624,2,65299,10142,0,11.527405,3.854828,1000,2,1,1351677801,1351677801,0,POINT (11.527405 3.854828),Yaounde,Centre,urban,0.001491851
GSM,624,2,65299,10143,0,11.5285,3.858187,2434,37,1,1337378364,1359367490,0,POINT (11.5285 3.858187),Yaounde,Centre,urban,0.001625772
GSM,624,2,65299,10181,0,11.515982,3.87549,1153,11,1,1337868779,1360117632,0,POINT (11.515982 3.87549),Yaounde,Centre,urban,0.001544844
GSM,624,2,65299,10182,0,11.517654,3.871719,1516,5,1,1344734130,1358739301,0,POINT (11.517654 3.871719),Yaounde,Centre,urban,0.000347222
GSM,624,2,65299,10211,0,11.507263,3.87989,1735,12,1,1337440387,1359363315,0,POINT (11.507263 3.87989),Yaounde,Centre,urban,0.002065755
GSM,624,2,65299,10212,0,11.506163,3.880544,2360,31,1,1341673640,1360332023,0,POINT (11.506163 3.880544),Yaounde,Centre,urban,0.003915425
GSM,624,2,65299,10213,0,11.506431,3.880171,1379,22,1,1345571487,1359362353,0,POINT (11.506431 3.880171),Yaounde,Centre,urban,0.000675699
GSM,624,2,65299,10271,0,11.521835,3.863754,1000,9,1,1341832691,1358391759,0,POINT (11.521835 3.863754),Yaounde,Centre,urban,0.002503913
GSM,624,2,65299,10272,0,11.521397,3.866243,2393,16,1,1340023090,1380067172,0,POINT (11.521397 3.866243),Yaounde,Centre,urban,0.000819926
GSM,624,2,65299,10291,0,11.521225,3.866043,1000,3,1,1356963292,1375795466,0,POINT (11.521225 3.866043),Yaounde,Centre,urban,0.000739955
GSM,624,2,65299,10292,0,11.519852,3.867874,1000,3,1,1354497036,1408671472,0,POINT (11.519852 3.867874),Yaounde,Centre,urban,0.000413723
GSM,624,2,65299,10293,0,11.513672,3.873367,1000,2,1,1357724684,1359442858,0,POINT (11.513672 3.873367),Yaounde,Centre,urban,0.001585776
GSM,624,2,65299,10391,0,11.50474548,3.867874146,1000,2,1,1375746438,1377049121,0,POINT (11.504745483398 3.8678741455078),Yaounde,Centre,urban,0.004804628
GSM,624,2,65299,20815,0,11.5171051,3.867874146,1000,2,1,1419226156,1419226156,0,POINT (11.517105102539 3.8678741455078),Yaounde,Centre,urban,0.000881908
GSM,624,2,65299,20816,0,11.5171051,3.869247437,1000,1,1,1419225249,1419225249,0,POINT (11.517105102539 3.8692474365234),Yaounde,Centre,urban,0.001383935
GSM,624,2,65299,20824,0,11.51985168,3.86100769,1000,1,1,1408668042,1408668042,0,POINT (11.51985168457 3.8610076904297),Yaounde,Centre,urban,0.004279302
GSM,624,2,65299,20826,0,11.518478,3.861694,1000,2,1,1409203064,1419222073,0,POINT (11.518478 3.861694),Yaounde,Centre,urban,0.005017238
GSM,624,2,65299,20895,0,11.52809143,3.863754272,1000,1,1,1419133733,1419133733,0,POINT (11.528091430664 3.8637542724609),Yaounde,Centre,urban,0.003477319
GSM,624,2,65299,21213,0,11.52122498,3.86100769,1000,1,1,1408629621,1408629621,0,POINT (11.521224975586 3.8610076904297),Yaounde,Centre,urban,0.004801895
GSM,624,2,65299,21349,0,11.52397156,3.870620728,1000,1,1,1408544886,1408544886,0,POINT (11.523971557617 3.8706207275391),Yaounde,Centre,urban,0.003148781
GSM,624,2,65299,35002,0,11.516113,3.867747,18297,119,1,1340896638,1378012959,0,POINT (11.516113 3.867747),Yaounde,Centre,urban,0.001675816
GSM,624,2,65299,35003,0,11.513672,3.867188,1000,2,1,1382688156,1419325264,0,POINT (11.513672 3.867188),Yaounde,Centre,urban,0.005078677
GSM,624,2,65299,35011,0,11.51738,3.868423,2073,5,1,1337692427,1358310410,0,POINT (11.51738 3.868423),Yaounde,Centre,urban,0.006948145
GSM,624,2,65299,35012,0,11.517334,3.867188,1937,18,1,1338628744,1359529317,0,POINT (11.517334 3.867188),Yaounde,Centre,urban,0.001793076
GSM,624,2,65299,35021,0,11.516647,3.871689,1387,9,1,1337674934,1359945997,0,POINT (11.516647 3.871689),Yaounde,Centre,urban,0.005036399
GSM,624,2,65299,35022,0,11.517929,3.870071,1000,5,1,1337674629,1344232628,0,POINT (11.517929 3.870071),Yaounde,Centre,urban,0.001721875
GSM,624,2,65299,35032,0,11.51762,3.872337,3039,8,1,1338626585,1360220035,0,POINT (11.51762 3.872337),Yaounde,Centre,urban,0.005671977
GSM,624,2,65299,35033,0,11.530249,3.875722,1598,7,1,1339602172,1358763552,0,POINT (11.530249 3.875722),Yaounde,Centre,urban,0.006164529
GSM,624,2,65299,35041,0,11.520462,3.863373,2531,54,1,1338401363,1383093276,0,POINT (11.520462 3.863373),Yaounde,Centre,urban,0.00772314
GSM,624,2,65299,35042,0,11.522446,3.86116,1316,9,1,1338282222,1377240359,0,POINT (11.522446 3.86116),Yaounde,Centre,urban,0.001249151
GSM,624,2,65299,35043,0,11.522013,3.861694,2839,68,1,1337870105,1382491891,0,POINT (11.522013 3.861694),Yaounde,Centre,urban,0.004791535
GSM,624,2,65299,35051,0,11.510925,3.868561,1000,2,1,1344847866,1377932732,0,POINT (11.510925 3.868561),Yaounde,Centre,urban,0.0028943
GSM,624,2,65299,35052,0,11.520538,3.867188,1000,2,1,1344849904,1357104105,0,POINT (11.520538 3.867188),Yaounde,Centre,urban,0.005538939
GSM,624,2,65299,35053,0,11.50062561,3.87336731,1000,1,1,1359530521,1359530521,0,POINT (11.500625610352 3.8733673095703),Yaounde,Centre,urban,0.00326135
GSM,624,2,65299,35081,0,11.503544,3.872166,2321,8,1,1346181284,1358132974,0,POINT (11.503544 3.872166),Yaounde,Centre,urban,0.004321002
GSM,624,2,65299,35082,0,11.503161,3.871208,2171,117,1,1347967164,1360201372,0,POINT (11.503161 3.871208),Yaounde,Centre,urban,0.002180662
GSM,624,2,65299,35083,0,11.500626,3.875809,2419,9,1,1344363582,1360025803,0,POINT (11.500626 3.875809),Yaounde,Centre,urban,0.002729085
GSM,624,2,65299,35092,0,11.511498,3.873596,1767,12,1,1348590788,1360121274,0,POINT (11.511498 3.873596),Yaounde,Centre,urban,0.000128709
GSM,624,2,65299,35093,0,11.509614,3.876613,1948,11,1,1342264745,1358339965,0,POINT (11.509614 3.876613),Yaounde,Centre,urban,0.002132883
GSM,624,2,65299,36001,0,11.517979,3.869372,1893,11,1,1337774082,1359439877,0,POINT (11.517979 3.869372),Yaounde,Centre,urban,0.000530122
GSM,624,2,65299,36002,0,11.520538,3.867188,1000,2,1,1344874800,1381720784,0,POINT (11.520538 3.867188),Yaounde,Centre,urban,0.001710932
GSM,624,2,65299,36031,0,11.519165,3.869522,1514,10,1,1341410082,1358823325,0,POINT (11.519165 3.869522),Yaounde,Centre,urban,0.009950182
GSM,624,2,65299,36032,0,11.51161194,3.867874146,1000,1,1,1340084740,1340084740,0,POINT (11.511611938477 3.8678741455078),Yaounde,Centre,urban,0.009997259
GSM,624,2,65299,36033,0,11.52397156,3.870620728,1000,1,1,1355449032,1355449032,0,POINT (11.523971557617 3.8706207275391),Yaounde,Centre,urban,0.007372698
GSM,624,2,65299,36141,0,11.526576,3.863825,2809,58,1,1340902512,1376878320,0,POINT (11.526576 3.863825),Yaounde,Centre,urban,0.011886241
GSM,624,2,65299,36142,0,11.528831,3.863226,1073,13,1,1340038174,1382286096,0,POINT (11.528831 3.863226),Yaounde,Centre,urban,0.021931694
GSM,624,2,65299,36143,0,11.52809143,3.865127563,1000,1,1,1379420528,1379420528,0,POINT (11.528091430664 3.8651275634766),Yaounde,Centre,urban,0.000987049
GSM,624,2,65299,36341,0,11.52259827,3.893966675,1000,1,1,1356920595,1356920595,0,POINT (11.522598266602 3.8939666748047),Yaounde,Centre,urban,0.021767699
GSM,624,2,65299,36342,0,11.506119,3.869247,1000,4,1,1346431091,1353217089,0,POINT (11.506119 3.869247),Yaounde,Centre,urban,0.000992785
GSM,624,2,65299,36343,0,11.50914,3.871994,1000,5,1,1344732910,1345532379,0,POINT (11.50914 3.871994),Yaounde,Centre,urban,0.007581336
GSM,624,2,65299,36353,0,11.51573181,3.877487183,1000,1,1,1359093307,1359093307,0,POINT (11.515731811523 3.8774871826172),Yaounde,Centre,urban,0.002848888
GSM,624,2,65299,36362,0,11.498909,3.882637,1000,4,1,1342863281,1352803820,0,POINT (11.498909 3.882637),Yaounde,Centre,urban,0.007370026
GSM,624,2,65299,36421,0,11.529121,3.859634,1122,4,1,1341935554,1352382574,0,POINT (11.529121 3.859634),Yaounde,Centre,urban,0.004586839
GSM,624,2,65299,36422,0,11.53770447,3.86100769,1000,1,1,1353241153,1353241153,0,POINT (11.537704467773 3.8610076904297),Yaounde,Centre,urban,0.000522735
GSM,624,2,65299,36423,0,11.52671814,3.856887817,1000,1,1,1352376608,1352376608,0,POINT (11.526718139648 3.8568878173828),Yaounde,Centre,urban,0.001614668
GSM,624,2,65299,36542,0,11.514358,3.887558,1159,3,1,1348590793,1356920595,0,POINT (11.514358 3.887558),Yaounde,Centre,urban,0.002152417
GSM,624,2,65299,36543,0,11.51298523,3.885726929,1000,1,1,1349417820,1349417820,0,POINT (11.512985229492 3.8857269287109),Yaounde,Centre,urban,0.00332956
GSM,624,2,65299,36591,0,11.520157,3.863449,2200,9,1,1338832677,1380527525,0,POINT (11.520157 3.863449),Yaounde,Centre,urban,0.002678177
